% Model:              ns_case1.mph
% Version:            COMSOL 6.0.0.354
% Date:               Apr 6 2023, 11:20
% Dimension:          2
% Nodes:              10201
% Expressions:        3
% Description:        速度场x 分量, 速度场y 分量, 压力
% Length unit:        null
% x                       y                        u @ Re=0.01              v @ Re=0.01              p @ Re=0.01
0.9050280545850997        0.020033239867326698     0.013007694140997398     1.7828684622217498E-5    -0.02324533519779007
0.9050280545850997        0.04073541055723126      0.02399224202619504      1.3259029350009787E-4    -0.023171848912246017
0.9050280545850997        0.06212884836920133      0.032752363718392886     4.663666494833812E-4     -0.023040019013085545
0.9050280545850997        0.08423663543511653      0.03908031318859654      0.0011629530117108528    -0.022846672603280854
0.9050280545850997        0.10708262462337009      0.04275731310269445      0.0023895961158907912    -0.022588714261225676
0.9050280545850997        0.15508862979656693      0.04119608520162912      0.007247707106320755     -0.021870900900194133
0.9050280545850997        0.18030044114755342      0.03541554242343691      0.01137625779465523      -0.021410300821716584
0.9050280545850997        0.20635410123680625      0.025887791584740156     0.017042432604558927     -0.020884658031580454
0.9050280545850997        0.23327772027379196      0.012255641032356518     0.02461502064746929      -0.020300684827850295
0.9050280545850997        0.2611003470972591       -0.005882807223770459    0.03452716561740019      -0.019669609309095816
0.9050280545850997        0.3502675076520248       -0.09189634425837416     0.08365741560694386      -0.017713400391858425
0.9050280545850997        0.38199654578102155      -0.13270516377788988     0.10862067195530631      -0.01718729832368807
0.9050280545850997        0.41478504966372487      -0.1803366411875106      0.1390736480880828       -0.016854706807592858
0.9050280545850997        0.4486683959692517       -0.2351173548287641      0.17576214742245283      -0.016847462333168806
0.9050280545850997        0.4836831426306839       -0.2971981662240098      0.21938783341703172      -0.01735042592078456
0.9050280545850997        0.5572592130523214       -0.44249337559718616     0.329626243812669        -0.020981838744757352
0.9050280545850997        0.5958999206205683       -0.5243994154963442      0.396769626453953        -0.024879771154044394
0.9050280545850997        0.6358308818107847       -0.6108733479888961      0.4717536718589019       -0.030848312262835357
0.9050280545850997        0.6770951795402824       -0.7001439002007248      0.5539635847962334       -0.03952898386271144
0.9050280545850997        0.7197373353100214       -0.7900436559120539      0.6423782175481267       -0.05165190801996965
0.9050280545850997        0.7638033572404237       -0.8781188302316832      0.7356058381553877       -0.06800605391593556
0.9050280545850997        0.8093407897111504       -0.9617755851023958      0.8319622445397645       -0.08939444531956384
0.9050280545850997        0.8563987646584037       -1.0384387046130508      0.9295721240206456       -0.11658270200268289
0.9050280545850997        0.9050280545850997       -1.105673190554543       1.0264555245935219       -0.15023563338193408
0.9050280545850997        0.9552811273411066       -1.1612858904246424      1.1205925235966          -0.19086073290584396
0.9050280545850997        1.0072122027326516       -1.2033767522703223      1.209978114070369        -0.2387308795815653
0.9050280545850997        1.0608773110219731       -1.230430276731061       1.2926299014092293       -0.29385048218178483
0.9050280545850997        1.116334353380344        -1.2413695740378645      1.3666814721309073       -0.35587910069080303
0.9050280545850997        1.173643164359677        -1.235941197982806       1.4307660215230067       -0.42406446870527637
0.9050280545850997        1.2328655764501244       -1.215290791418797       1.4848194730696258       -0.49742767752600014
0.9050280545850997        1.4226641300092515       -1.0844974547817572      1.600732414449669        -0.7405448477239284
0.9050280545850997        1.559994242091152        -0.9559736268228256      1.6481789476856035       -0.9127598546323933
0.9050280545850997        1.6321173205711723       -0.883216124942632       1.6647758521493297       -0.998906570887606
0.9050280545850997        1.706648664041479        -0.8066774492735218      1.6780761414103194       -1.0838651959569703
0.9050280545850997        1.7836686869877747       -0.7275692805448967      1.689353529542716        -1.1668022847677049
0.9050280545850997        1.8632604890195126       -0.646812932734392       1.6997803643846081       -1.2469311759142179
0.9050280545850997        2.0305057953441867       -0.4822438524042072      1.7210592875379251       -1.3955366747725448
0.9050280545850997        2.118339746475573        -0.398686985398644       1.7324447197697588       -1.462193742969
0.9050280545850997        2.2091065650597366       -0.31418053488137965     1.7442834929425448       -1.5223452122314824
0.9050280545850997        2.302904182607043        -0.22853569696110293     1.7563792642890586       -1.5747749898972565
0.9050280545850997        2.3998338006633664       -0.14149550990647392     1.7684766897095123       -1.6181523161779512
0.9050280545850997        2.5                      -0.05282293952735744     1.7803027926822061       -1.6510425702057696
0.9050280545850997        2.6001661993366336       0.034897957740132074     1.7912129287059153       -1.6714307322223505
0.9050280545850997        2.697095817392957        0.11924179768988283      1.8007416763203816       -1.6790640135112858
0.9050280545850997        2.790893434940263        0.20059769699153207      1.8089095960189228       -1.6750882256890105
0.9050280545850997        2.8816602535244256       0.2792656569483236       1.8157328750746926       -1.6605822992051793
0.9050280545850997        2.9694942046558133       0.35545283857799675      1.8212182392912877       -1.6366287082292263
0.9050280545850997        3.054490055471023        0.4292794448932578       1.825343282183071        -1.604266203163751
0.9050280545850997        3.1367395109804868       0.5007398008602735       1.8279678622301034       -1.5644932625378025
0.9050280545850997        3.2163313130122257       0.5697385017804816       1.8288232695753832       -1.5182503252618818
0.9050280545850997        3.293351335958521        0.636015052249716        1.8275695533987446       -1.4664497245300325
0.9050280545850997        3.3678826794288286       0.6992110553064568       1.8237581357305592       -1.4099614575056583
0.9050280545850997        3.4400057579088483       0.7588484738723461       1.8168684545221991       -1.3496270264146937
0.9050280545850997        3.5097983875225562       0.814370600257344        1.80637124873694         -1.2862860226589217
0.9050280545850997        3.577335869990748        0.865159302836229        1.7918202622930715       -1.2207483774557788
0.9050280545850997        3.6426910738767093       0.9106800806723967       1.7729865006707077       -1.1537910633783408
0.9050280545850997        3.7059345132066706       0.9505557579987283       1.749914454008226        -1.0861681015245728
0.9050280545850997        3.767134423549876        0.9845285762641888       1.7228005204874706       -1.0185804925543063
0.9050280545850997        3.826356835640323        1.0123633894449038       1.69180937019495         -0.951659593162725
0.9050280545850997        3.883665646619656        1.0337396655376687       1.656926576369421        -0.8859716662929206
0.9050280545850997        3.939122688978026        1.048191933551006        1.6179092909214416       -0.8220131707843978
0.9050280545850997        3.992787797267348        1.0551692733885045       1.5744081064302622       -0.7602092316648237
0.9050280545850997        4.044718872658891        1.0542093650564341       1.5262194560122673       -0.700933562455296
0.9050280545850997        4.0949719454149          1.0450857935294884       1.4734429941000458       -0.6445030190096515
0.9050280545850997        4.143601235341595        1.0278211566162208       1.416430675040242        -0.591145126568243
0.9050280545850997        4.1906592102888505       1.0026302196358436       1.3556791967378106       -0.5409795883492331
0.9050280545850997        4.236196642759574        0.9698920130519089       1.2917588752517417       -0.494036156126661
0.9050280545850997        4.280262664689978        0.9301280828322851       1.2253250634444623       -0.45027009217103214
0.9050280545850997        4.322904820459717        0.8840038785521109       1.1570930453245352       -0.40955532937523786
0.9050280545850997        4.364169118189214        0.8322945808656538       1.0878266058001844       -0.37171118364415046
0.9050280545850997        4.404100079379432        0.7758469366171356       1.0183040075250034       -0.3365158530200139
0.9050280545850997        4.44274078694768         0.7155281727467003       0.9492750195461906       -0.30372624648990726
0.9050280545850997        4.480132931711291        0.652170032346239        0.8814138678757124       -0.27309592673950545
0.9050280545850997        4.516316857369317        0.5865228457009483       0.8152815637643304       -0.24439324202215132
0.9050280545850997        4.551331604030749        0.5192251302030789       0.7513017999474239       -0.21741433709955293
0.9050280545850997        4.585214950336274        0.4507904989386904       0.6897541966661284       -0.19199256439290702
0.9050280545850997        4.618003454218978        0.381622426948957        0.6307861529496457       -0.16800678762128446
0.9050280545850997        4.649732492347975        0.31202690949023565      0.574425168330629        -0.14537940922389675
0.9050280545850997        4.680436298297548        0.2422611718834234       0.5206084059081548       -0.12407625073284213
0.9050280545850997        4.710147999482951        0.172646433373117        0.46922596385419346      -0.10410182536311297
0.9050280545850997        4.73889965290274         0.10385027357187401      0.4201824032952922       -0.08549675560909493
0.9050280545850997        4.766722279726208        0.03753198417514087      0.3734759455025297       -0.06833733266696643
0.9050280545850997        4.793645898763194        -0.022401712537563543    0.32928788588101754      -0.05273538844771381
0.9050280545850997        4.819699558852447        -0.0678891031879745      0.28802907190236987      -0.038813592773712394
0.9050280545850997        4.844911370203436        -0.08427646921912783     0.25017013923442444      -0.02684609814586043
0.9050280545850997        4.869308534725435        -0.04739108375404334     0.2161847353849143       -0.01722450150262215
0.9050280545850997        4.892917375376631        0.07667126728982983      0.18588319646236826      -0.010206419694942147
0.9050280545850997        4.915763364564883        0.33027843814831936      0.1579705476724809       -0.005833325290148834
0.9050280545850997        4.9378711516308          0.7617629199505465       0.1296370314448533       -0.003731590587490682
0.9050280545850997        4.95926458944277         1.4247518713466296       0.09678548575097796      -0.0032138317278567067
0.9050280545850997        4.979966760132673        2.3814025700378108       0.05480495175936298      -0.0035756702747488903
0.9050280545850997        5                        3.7039731733508847       1.8595522921950165E-6    -0.004414599343934606
0.9050280545850998        0.31956370170245285      -0.05747849946236575     0.0634440118510743       -0.01834104256215557
0.9050280545850999        0.13069146527456751      0.04354828351481145      0.0043416038202935365    -0.02226385513442431
0.9552811273411064        0.04073541055723126      0.023432987323670076     2.1322253743708713E-4    -0.02625508748819228
0.9552811273411064        0.18030044114755342      0.024927533486574827     0.014356661414949467     -0.02411951123222174
0.9552811273411065        0.10708262462337009      0.03898509802042323      0.003180695143134078     -0.025530273302888862
0.9552811273411065        0.3502675076520248       -0.13105003873408622     0.10054218226885793      -0.020022697193618835
0.9552811273411065        0.5572592130523214       -0.5296973378069755      0.37762407525550373      -0.026966500332175982
0.9552811273411065        0.7197373353100214       -0.8965174235920912      0.7055756382516419       -0.06967184508789684
0.9552811273411065        1.0072122027326516       -1.2812319202400058      1.2484072704043025       -0.29578810675105643
0.9552811273411065        1.2940654867933286       -1.2121427810117367      1.5172564508941508       -0.6606381280325081
0.9552811273411066        0                        0                        0                        -0.026389899621215858
0.9552811273411066        0.020033239867326698     0.012873533010430208     3.6786273797073E-5       -0.02635570496699392
0.9552811273411066        0.06212884836920134      0.03145972076467568      6.777910091444797E-4     -0.026086515136211564
0.9552811273411066        0.08423663543511653      0.03672513893966771      0.0016009941236736704    -0.025845948818028187
0.9552811273411066        0.13069146527456751      0.03797377408842674      0.005646987151228109     -0.025137335208036765
0.9552811273411066        0.20635410123680628      0.01219757772254625      0.0212771005971381       -0.023501892197471657
0.9552811273411066        0.23327772027379196      -0.005205482505955768    0.030454820285136876     -0.022824561011501227
0.9552811273411066        0.26110034709725916      -0.02773830682711221     0.04238195004647292      -0.022102687837621725
0.9552811273411066        0.28985200051705057      -0.055886240035449196    0.05761332193970141      -0.021362822755347826
0.9552811273411066        0.319563701702453        -0.09015635990686637     0.07677293271041967      -0.020648306595765227
0.9552811273411066        0.3819965457810215       -0.17902255831061695     0.12964116176871526      -0.01957931257998386
0.9552811273411066        0.41478504966372487      -0.2344277144397969      0.16479611912118247      -0.019451930419882715
0.9552811273411066        0.4486683959692517       -0.29744721262633717     0.20669154512948082      -0.0198279232880477
0.9552811273411066        0.4836831426306839       -0.36800863258604233     0.25590655630850584      -0.020963132113305617
0.9552811273411066        0.5198670682887095       -0.4457003761069873      0.3128388394776689       -0.023197127883127732
0.9552811273411066        0.5958999206205683       -0.6187147550344727      0.4500637960734189       -0.032812569038915794
0.9552811273411066        0.6358308818107847       -0.7110076572586849      0.5295773864099621       -0.041380059676307895
0.9552811273411066        0.6770951795402824       -0.8044249970402786      0.6151916842853465       -0.05340223124256578
0.9552811273411066        0.7638033572404237       -0.9846802490840048      0.799114664504573        -0.09099682885270856
0.9552811273411066        0.8093407897111504       -1.0663090166789144      0.8940066093684218       -0.11814936761538015
0.9552811273411066        0.8563987646584037       -1.1389165225106768      0.9883425110188426       -0.1518041576274427
0.9552811273411066        0.9050280545850997       -1.2002294702984204      1.0801643687842737       -0.19248046861857024
0.9552811273411066        0.9552811273411066       -1.2482281147740588      1.167509945708992        -0.24046765040254947
0.9552811273411066        1.0608773110219731       -1.2979514886734507      1.3209547129557946       -0.3581290061034028
0.9552811273411066        1.116334353380344        -1.2978743130287025      1.383672224296333        -0.4267355939312966
0.9552811273411066        1.173643164359677        -1.281962433066538       1.4363695094667188       -0.5005708114125831
0.9552811273411066        1.2328655764501244       -1.2526029785796657      1.4803824157373497       -0.5787953680662677
0.9552811273411066        1.3573089261232905       -1.1621214236960216      1.5477753815343123       -0.7451958958103098
0.9552811273411066        1.4226641300092515       -1.103695392507852       1.572251486464038        -0.8315014970048581
0.9552811273411066        1.6321173205711723       -0.8914368907365969      1.6159190156055432       -1.0911352761070705
0.9552811273411066        1.706648664041479        -0.813334713704169       1.6246612188511793       -1.1751215814541822
0.9552811273411066        1.7836686869877751       -0.7335494493073651      1.6327993871707849       -1.256675686320757
0.9552811273411066        1.8632604890195126       -0.6526954159213147      1.6412578068977164       -1.3351864518418415
0.9552811273411066        1.9455099445289767       -0.5710128900881644      1.6504676401264549       -1.40998759638071
0.9552811273411066        2.0305057953441867       -0.48851826920802083     1.6605530994331619       -1.4803153977615118
0.9552811273411066        2.118339746475573        -0.405111838446837       1.6714369507329108       -1.5452779036901476
0.9552811273411066        2.209106565059737        -0.3206277502251272      1.682917291567415        -1.60384573906815
0.9552811273411066        2.302904182607043        -0.2348602792333789      1.6947246640256137       -1.654855148180983
0.9552811273411066        2.3998338006633664       -0.147553792081969       1.706571934902083        -1.6970248089183724
0.9552811273411066        2.5                      -0.05848696435312286     1.7181793050463254       -1.7289662495824856
0.9552811273411066        2.6001661993366336       0.029716629146426515     1.728926259777329        -1.7487213187156299
0.9552811273411066        2.697095817392957        0.11458147302954552      1.7383831982426565       -1.756043450487653
0.9552811273411066        2.790893434940263        0.1964776806659871       1.7466074495311048       -1.7520292853027375
0.9552811273411066        2.8816602535244256       0.27570469420505356      1.7536578487773418       -1.7377065679093457
0.9552811273411066        2.9694942046558133       0.35248088158046587      1.7595923327141114       -1.7140981256215315
0.9552811273411066        3.054490055471023        0.4269526022457026       1.7644377031536609       -1.682179010032619
0.9552811273411066        3.1367395109804868       0.4991882414887704       1.76817421804244         -1.6428829671365328
0.9552811273411066        3.2163313130122244       0.5691597888231442       1.7706979869662482       -1.59707967444149
0.9552811273411066        3.293351335958521        0.6367316050959727       1.7717443949406975       -1.5455979104645319
0.9552811273411066        3.3678826794288286       0.7016184944607293       1.7709364966736552       -1.4892174690076836
0.9552811273411066        3.4400057579088483       0.763425136341526        1.767814210497202        -1.4286984615267846
0.9552811273411066        3.5097983875225562       0.8216524557656257       1.7618401794515584       -1.3647802924859218
0.9552811273411066        3.577335869990748        0.8756876142154969       1.752451292611652        -1.2982051921444289
0.9552811273411066        3.6426910738767093       0.9248674827517411       1.7391335924081652       -1.229682960084222
0.9552811273411066        3.7059345132066706       0.9686274489957314       1.721605879921255        -1.159927013521106
0.9552811273411066        3.767134423549876        1.0065747466813588       1.699875484192904        -1.089636968247388
0.9552811273411066        3.8263568356403215       1.0384690438209505       1.6741400774806536       -1.0194593008006636
0.9552811273411066        3.883665646619656        1.0641244942244052       1.6446096834245068       -0.9499736189469679
0.9552811273411066        3.939122688978026        1.0832888418883204       1.6113475463792033       -0.8816949616644204
0.9552811273411066        3.992787797267348        1.0955632006586777       1.5741952942601072       -0.8150737085617994
0.9552811273411066        4.044718872658891        1.1004308390077167       1.5328423246201752       -0.7504891878921374
0.9552811273411066        4.0949719454149          1.0974241290097597       1.487044887469525        -0.6882680960633518
0.9552811273411066        4.143601235341595        1.0862993347101295       1.4368241916152271       -0.6287001720062984
0.9552811273411066        4.1906592102888505       1.0670833447069683       1.3824733662058275       -0.5720125181943507
0.9552811273411066        4.236196642759575        1.0400151924304557       1.3244590509921492       -0.5183475269132737
0.9552811273411066        4.280262664689979        1.0054993077005923       1.2633280683250148       -0.46776857562161234
0.9552811273411066        4.322904820459717        0.9640728456627327       1.1996901465266547       -0.4202745035584927
0.9552811273411066        4.364169118189216        0.916395538274818        1.1341979186974482       -0.37579357592719964
0.9552811273411066        4.404100079379431        0.8632217450685342       1.0675339553855185       -0.33420927844331805
0.9552811273411066        4.48013293171129         0.7436762350928596       0.933419820628331        -0.2591055743821244
0.9552811273411066        4.585214950336274        0.5433062558338816       0.7391002306760609       -0.1640239956663806
0.9552811273411066        4.618003454218979        0.4735756840204241       0.67782651895629         -0.1364026539089478
0.9552811273411066        4.680436298297547        0.3325704091389992       0.5616977510865744       -0.08665125625700094
0.9552811273411066        4.710147999482949        0.26205090221481814      0.5069088893724961       -0.06442074995002695
0.9552811273411066        4.738899652902741        0.19226209416730167      0.4542830010677823       -0.04393700935060696
0.9552811273411066        4.766722279726208        0.12465527931848087      0.4038563582215523       -0.02522618034441346
0.9552811273411066        4.793645898763193        0.06273240036379724      0.35580384353978         -0.008341984785604826
0.9552811273411066        4.819699558852447        0.014077684825049336     0.3105079056924018       0.006654745252495156
0.9552811273411066        4.844911370203434        -0.0069417919040434045   0.2684378552715077       0.01956597576144864
0.9552811273411066        4.869308534725433        0.024222814583055315     0.23012164181659192      0.03007200273982391
0.9552811273411066        4.89291737537663         0.14317964885263934      0.19555165597782623      0.037954474483290666
0.9552811273411066        4.915763364564882        0.39545148002228797      0.16370169319649575      0.04315487627305841
0.9552811273411066        4.9378711516308          0.8333458939114868       0.13210499566034792      0.04600096852315349
0.9552811273411066        4.959264589442769        1.5138954683959827       0.09698041447312925      0.047165397855402184
0.9552811273411066        4.979966760132673        2.5003504650089607       0.05403020833815453      0.04732234997920998
0.9552811273411066        5                        3.8617504996259453       -1.0083519365986182E-6   0.046742436347930946
0.9552811273411067        0.1550886297965669       0.03339726372717436      0.009267981607823546     -0.024666572373839644
0.9552811273411067        1.559994242091152        -0.9668229843124987      1.6052192080758316       -1.0053711345785035
0.9552811273411068        1.4902016124774424       -1.0381019571921206      1.5911051820025015       -0.9185495433120153
0.9552811273411068        4.442740786947679        0.805369196311778        1.0003871730304557       -0.29537048810694694
0.9552811273411068        4.516316857369317        0.6789541398663493       0.8672309731856918       -0.22523663350024808
0.9552811273411068        4.551331604030748        0.6119474597242313       0.8023266312206154       -0.19359326173106206
0.9552811273411068        4.649732492347975        0.40320526874082263      0.6186699111029604       -0.11063353108767439
1.0072122027326504        0.1306914652745675       0.03073888674437212      0.007383436283299541     -0.02846295472423077
1.0072122027326504        0.3819965457810215       -0.23430112872728578     0.15399160243748472      -0.022667364711541415
1.0072122027326504        0.9050280545850997       -1.2908218928599566      1.123208871082219        -0.24173588977319127
1.0072122027326504        1.1736431643596767       -1.3205963422357014      1.4285004912642942       -0.5817525988788262
1.0072122027326507        0                        0                        0                        -0.030017129523035254
1.0072122027326507        0.020033239867326694     0.012623083349391388     6.795353553062965E-5     -0.029965658034852065
1.0072122027326507        0.04073541055723126      0.02258168074890773      3.377696116360288E-4     -0.02982743967636128
1.0072122027326507        0.06212884836920135      0.029636697295775897     9.882964246439273E-4     -0.029612324379606317
1.0072122027326507        0.08423663543511653      0.03353498535399405      0.0022188986406321293    -0.029314944086755085
1.0072122027326507        0.18030044114755342      0.011635322892445416     0.01816371743191849      -0.027269072403826044
1.0072122027326507        0.20635410123680625      -0.005000269205392642    0.0266015528319368       -0.02655901970076877
1.0072122027326507        0.23327772027379193      -0.02696602140790308     0.03769461630494497      -0.02579051269731226
1.0072122027326507        0.2611003470972591       -0.05475849224680695     0.051984976980894215     -0.0249887220400733
1.0072122027326507        0.31956370170245285      -0.12990305520952836     0.09264734662614758      -0.023476376473193433
1.0072122027326507        0.3502675076520248       -0.17824583444107342     0.1203823139774355       -0.02292197525501092
1.0072122027326507        0.41478504966372487      -0.2982734476316895      0.1941398445012124       -0.022900906694643286
1.0072122027326507        0.4486683959692517       -0.3701149588742491      0.24139001654843428      -0.023879966654650777
1.0072122027326507        0.483683142630684        -0.4494395895647975      0.2961303749825352       -0.025946101914336692
1.0072122027326507        0.5198670682887094       -0.5354474691877423      0.3584970216450748       -0.029538193017568277
1.0072122027326507        0.5958999206205683       -0.7220035153231517      0.5050011236649153       -0.043579003523208676
1.0072122027326507        0.6358308818107847       -0.8186894470717603      0.5876567885415616       -0.05541149655797522
1.0072122027326507        0.6770951795402824       -0.9144938367895207      0.6750004687697962       -0.07149437075979469
1.0072122027326507        0.7197373353100214       -1.0068114727252895      0.7654904635470308       -0.09264162197558667
1.0072122027326507        0.8093407897111504       -1.1706146691492234      0.9489205664938675       -0.1531628473652004
1.0072122027326507        0.8563987646584037       -1.2372502222199673      1.0381546119654352       -0.1937588702505057
1.0072122027326507        0.9552811273411066       -1.3295081929588275      1.2021464607432526       -0.2971461674462753
1.0072122027326507        1.0608773110219731       -1.3570033186130994      1.3343725524428198       -0.42868723129582514
1.0072122027326507        1.783668686987775        -0.7385797469341511      1.5724202407566856       -1.345755534462485
1.0072122027326507        1.945509944528977        -0.5769116534348026      1.5889381883292835       -1.4958614429047927
1.0072122027326509        0.10708262462337012      0.034002798711611694     0.0042611534530664396    -0.028932356313970425
1.0072122027326509        0.1550886297965669       0.023407923717169325     0.011897443969936885     -0.027907040760413497
1.0072122027326509        0.2898520005170507       -0.08889842588366788     0.0700815022290452       -0.024196366604027852
1.0072122027326509        0.5572592130523214       -0.6268771997777676      0.4283047503628789       -0.035199990752100035
1.0072122027326509        0.7638033572404237       -1.0930246150154272      0.8574058354534022       -0.11963521230721195
1.0072122027326509        1.0072122027326516       -1.3518234365640351      1.273055831301108        -0.35970879770455616
1.0072122027326509        1.116334353380344        -1.345799264993025       1.3857728808025385       -0.502999765196737
1.0072122027326509        1.2328655764501244       -1.2838207331225615      1.4640535977803062       -0.6641647553599624
1.0072122027326509        2.118339746475573        -0.41160359064515756     1.6095937828601246       -1.6280169325261402
1.0072122027326509        2.5                      -0.06422443952735533     1.655601971452471        -1.8070296217435233
1.0072122027326509        2.8816602535244256       0.27194403709831416      1.690281190283896        -1.815030095645733
1.007212202732651         1.2940654867933286       -1.2369863049206762      1.493127659926922        -0.7493317532082839
1.007212202732651         1.3573089261232905       -1.1811768234791609      1.5159246310775643       -0.8362778324857592
1.007212202732651         1.422664130009251        -1.117625369715265       1.5328130178261707       -0.9239899786215443
1.007212202732651         1.4902016124774424       -1.0479141891561248      1.5447245771183304       -1.0115121359504917
1.007212202732651         1.559994242091152        -0.9738005176871102      1.5531128127547469       -1.0980479508823033
1.007212202732651         1.6321173205711723       -0.8968580214745343      1.5596169220840204       -1.1829506479066672
1.007212202732651         1.7066486640414786       -0.81822254206566        1.5657388422358587       -1.2656784459229349
1.007212202732651         1.8632604890195128       -0.6581428964304286      1.580106144356715        -1.4226769247869042
1.007212202732651         2.0305057953441867       -0.4947867015246097      1.598833883259339        -1.5645904285919374
1.007212202732651         2.209106565059737        -0.3271682868333204      1.620950188543217        -1.685153247174957
1.007212202732651         2.302904182607043        -0.24127689890297718     1.6326006270181468       -1.7348797261661588
1.007212202732651         2.399833800663367        -0.1536945065264435      1.6442416147893244       -1.775953956988673
1.007212202732651         2.6001661993366336       0.024460255973134875     1.6660876764303871       -1.8262020715393634
1.007212202732651         2.790893434940263        0.19222614933096696      1.6833367923583358       -1.8291809448177359
1.007212202732651         3.767134423549876        1.0247825954306706       1.6665807085778799       -1.1638126476520143
1.007212202732651         3.883665646619656        1.0907302021163594       1.6215039105835074       -1.0179632767281526
1.007212202732651         3.9927877972673476       1.1313344438510744       1.5613598202714043       -0.8747124648920902
1.007212202732651         4.044718872658891        1.1415389258636832       1.5257777394518142       -0.8052164564989053
1.0072122027326513        2.9694942046558133       0.3492047714417385       1.6962416345807365       -1.7917558868792065
1.0072122027326513        3.054490055471023        0.4241759598489884       1.7012974092795048       -1.7602862459552757
1.0072122027326513        3.1367395109804868       0.4969633408921606       1.7054844452139497       -1.7214972448708405
1.0072122027326513        3.2163313130122253       0.5675976706347576       1.7087769889755777       -1.6762024716308477
1.0072122027326513        3.293351335958521        0.6360365020124361       1.7110906889968198       -1.6251657660183996
1.0072122027326513        3.3678826794288286       0.7021177870191334       1.7121830482514764       -1.5690960212255465
1.0072122027326513        3.4400057579088483       0.7655590186247193       1.7116524534441138       -1.5086622374347616
1.0072122027326513        3.5097983875225562       0.8259204114730756       1.7090278317332896       -1.4445215666706752
1.0072122027326513        3.577335869990748        0.8826851079502704       1.7037623035194274       -1.3773235362969134
1.0072122027326513        3.6426910738767093       0.9351979703543942       1.695266899164627        -1.307714261852167
1.0072122027326513        3.7059345132066706       0.9827632863020134       1.6829815342437973       -1.2363243696268291
1.0072122027326516        2.697095817392957        0.10982864771515309      1.6753042419458608       -1.8332330646810857
1.0072122027326516        3.8263568356403215       1.0608470640102983       1.6460275590587239       -1.0908244695407532
1.0072122027326516        3.939122688978026        1.1142889741752224       1.5932416107855947       -0.9457675043389575
1.0072122027326516        4.0949719454149          1.1444406368024018       1.4862453796433504       -0.7376333902774396
1.0072122027326516        4.143601235341595        1.1395862459022452       1.4425145541610327       -0.6722646856163653
1.0072122027326516        4.1906592102888505       1.1267189827339164       1.3945416753457947       -0.6093852513795586
1.0072122027326516        4.236196642759575        1.1058536195471074       1.3425514778234813       -0.5492327605896014
1.0072122027326516        4.280262664689978        1.0772507220797967       1.2869490234276266       -0.49198275377014
1.0072122027326516        4.322904820459717        1.0413261615721738       1.2282634524572156       -0.4377620903485333
1.0072122027326516        4.364169118189215        0.9986331760310241       1.1670612360401567       -0.3866090852055092
1.0072122027326516        4.404100079379431        0.9498317577632932       1.1039457720934351       -0.33852205023133985
1.0072122027326516        4.442740786947679        0.8956599337441216       1.039534011675159        -0.29345003413965315
1.0072122027326516        4.48013293171129         0.8369128381739507       0.9744439218130536       -0.2513110498415444
1.0072122027326516        4.585214950336275        0.6412160277560199       0.7807344550119263       -0.14137434631236845
1.0072122027326516        4.618003454218978        0.5719319733496703       0.71821169922802         -0.10982698269151638
1.0072122027326516        4.649732492347976        0.5016436220461628       0.6572489993830328       -0.08064895776863319
1.0072122027326516        4.680436298297547        0.43084280372677514      0.5980290971025224       -0.05375465759400651
1.0072122027326516        4.710147999482951        0.35999462576479463      0.5406582245982688       -0.029076354536131593
1.0072122027326516        4.738899652902741        0.2897127858277499       0.48519743997785647      -0.006563935564861915
1.0072122027326516        4.766722279726208        0.22127879560698333      0.4317251660844006       0.013808296118061746
1.0072122027326516        4.793645898763193        0.15787042345430682      0.3804320468337717       0.032042618484241364
1.0072122027326516        4.819699558852447        0.10659782753358955      0.3316758950295722       0.04814098078304735
1.0072122027326516        4.844911370203435        0.08148672758288773      0.28592095436261744      0.061985063791851605
1.0072122027326516        4.869308534725435        0.10726922798032616      0.24371839406572537      0.07334372794555845
1.0072122027326516        4.89291737537663         0.22102100295941898      0.20518698697356647      0.0820488271990838
1.0072122027326516        4.915763364564883        0.4712396211628918       0.16955312615318746      0.08805175064220597
1.0072122027326516        4.9378711516308          0.9141681507686354       0.1347033563271017       0.09165199417246454
1.0072122027326516        4.959264589442769        1.6102828375958644       0.09723157034756684      0.09348589472478205
1.0072122027326516        4.979966760132673        2.6237356344782756       0.053240155154361785     0.0941737079750432
1.0072122027326516        5                        4.0195068973368          -1.977439888858241E-6    0.09386712534514585
1.0072122027326518        4.516316857369317        0.7744039612934485       0.909267345290847        -0.2119984378814191
1.0072122027326518        4.551331604030747        0.7089259594541713       0.8445432972114114       -0.17539328543340563
1.060877311021973         4.680436298297545        0.5359080573606034       0.6282097828122327       -0.02818322270782386
1.060877311021973         4.793645898763193        0.2622318941418881       0.4022042856978143       0.06556100756631723
1.060877311021973         4.819699558852447        0.20898168922530727      0.3506961815962998       0.08278568758798836
1.060877311021973         4.844911370203434        0.18044607527302553      0.30190452508444016      0.0975537179978188
1.060877311021973         4.869308534725435        0.2014142513519529       0.2563562322283027       0.10974402091890827
1.060877311021973         4.892917375376631        0.3101715273926303       0.21429842599581408      0.11924769654269847
1.060877311021973         4.915763364564885        0.5579297301493442       0.17518089122345387      0.12604353460362028
1.060877311021973         4.9378711516308          1.0047346033644182       0.1372237838886957       0.13040652677493994
1.060877311021973         4.959264589442769        1.7144203737629444       0.09743683686722295      0.13292770964754114
